|cell_zid|geometry|adm_zid|adm_name|okrug_name|sub_ter|okrug_id|area|customers_cnt_home|customers_cnt_job|customers_cnt_day|customers_cnt_move|served|blocked|predicted
6621|97400|POLYGON ((37.38489639577492 55.6576726659507, 37.38488321564282 55.66216418178875, 37.39282889567689 55.6621713762008, 37.39284116608409 55.65767985915906, 37.38489639577492 55.6576726659507))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|778|161|442|57|1|1|0.0
6622|97401|POLYGON ((37.39284116608409 55.65767985915906, 37.39282889567689 55.6621713762008, 37.40077457917873 55.66217805628534, 37.40078593985968 55.65768653812603, 37.39284116608409 55.65767985915906))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|1140|240|610|76|1|1|0.0
6623|97402|POLYGON ((37.40078593985968 55.65768653812603, 37.40077457917873 55.66217805628534, 37.40872026589121 55.66218422204197, 37.40873071684467 55.65769270285109, 37.40078593985968 55.65768653812603))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|2759|583|1550|159|1|1|0.0
6624|97998|POLYGON ((37.41666595652705 55.6621898734709, 37.41665641260473 55.66668139084597, 37.42460301495409 55.66668652880504, 37.42461164888953 55.66219501057033, 37.41666595652705 55.6621898734709))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|746|192|466|48|0|0|0.0
6625|97999|POLYGON ((37.42461164888953 55.66219501057033, 37.42460301495409 55.66668652880504, 37.43254962168358 55.66669115235, 37.43255734563097 55.66219963334167, 37.42461164888953 55.66219501057033))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|690|260|532|33|0|0|0.0
6626|98000|POLYGON ((37.43255734563097 55.66219963334167, 37.43254962168358 55.66669115235, 37.44049622865715 55.66669526093003, 37.44050304261505 55.66220374178241, 37.43255734563097 55.66219963334167))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|630|601|831|25|0|1|0.0
6627|98591|POLYGON ((37.40870981198294 55.66667573847134, 37.40869935512126 55.67116725104296, 37.41664686598608 55.67117290436352, 37.41665641260473 55.66668139084597, 37.40870981198294 55.66667573847134))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|440|82|272|16|0|0|0.0
6628|98592|POLYGON ((37.41665641260473 55.66668139084597, 37.41664686598608 55.67117290436352, 37.42459437857941 55.67117804318245, 37.42460301495409 55.66668652880504, 37.41665641260473 55.66668139084597))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|781|238|530|55|0|0|0.0
6629|98593|POLYGON ((37.42460301495409 55.66668652880504, 37.42459437857941 55.67117804318245, 37.43254189555403 55.67118266750116, 37.43254962168358 55.66669115235, 37.42460301495409 55.66668652880504))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|692|512|794|38|0|0|0.0
6630|99184|POLYGON ((37.40869935512126 55.67116725104296, 37.40868889530631 55.67565875920884, 37.41663731667123 55.67566441347557, 37.41664686598608 55.67117290436352, 37.40869935512126 55.67116725104296))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|209|59|163|9|0|1|0.0
6631|99185|POLYGON ((37.41664686598608 55.67117290436352, 37.41663731667123 55.67566441347557, 37.42458573976562 55.67566955315451, 37.42459437857941 55.67117804318245, 37.41664686598608 55.67117290436352))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|463|106|303|36|0|0|0.0
6632|99186|POLYGON ((37.42459437857941 55.67117804318245, 37.42458573976562 55.67566955315451, 37.43253416724244 55.67567417824717, 37.43254189555403 55.67118266750116, 37.42459437857941 55.67117804318245))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|702|340|553|78|0|0|0.0
6633|99778|POLYGON ((37.40868889530631 55.67565875920884, 37.40867843252928 55.68015026625842, 37.41662776465216 55.6801559214715, 37.41663731667123 55.67566441347557, 37.40868889530631 55.67565875920884))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|157|174|231|7|0|0|0.0
6634|99779|POLYGON ((37.41663731667123 55.67566441347557, 37.41662776465216 55.6801559214715, 37.42457709850542 55.68016106201074, 37.42458573976562 55.67566955315451, 37.41663731667123 55.67566441347557))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|546|404|628|44|0|0|0.0
6635|100375|POLYGON ((37.41662776465216 55.6801559214715, 37.41661820896677 55.68464742396528, 37.42456845480632 55.68465256536559, 37.42457709850542 55.68016106201074, 37.41662776465216 55.6801559214715))|18|Солнцево|Западный административный округ|Старая Москва|562.0|11407511.39222|352|447|571|25|0|0|0.0
6636|93872|POLYGON ((37.69460901685542 55.63062308531048, 37.69463127832184 55.63511460421891, 37.70257144774902 55.63510175274824, 37.70254827812524 55.63061023708556, 37.69460901685542 55.63062308531048))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|628|201|439|25|1|1|0.0
6637|94466|POLYGON ((37.69463127832184 55.63511460421891, 37.6946535460756 55.63960611981173, 37.70259462392228 55.63959326619131, 37.70257144774902 55.63510175274824, 37.69463127832184 55.63511460421891))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1041|224|604|57|1|1|0.0
6638|94467|POLYGON ((37.70257144774902 55.63510175274824, 37.70259462392228 55.63959326619131, 37.71053569716098 55.63957989867865, 37.71051161257053 55.63508838747135, 37.70257144774902 55.63510175274824))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|569|146|360|25|1|1|0.0
6639|94468|POLYGON ((37.71051161257053 55.63508838747135, 37.71053569716098 55.63957989867865, 37.71847676456587 55.63956601727604, 37.71845177156076 55.6350745083904, 37.71051161257053 55.63508838747135))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|757|179|433|45|1|1|0.0
6640|94469|POLYGON ((37.71845177156076 55.6350745083904, 37.71847676456587 55.63956601727604, 37.7264178239419 55.63955162198781, 37.72639192252495 55.6350601155098, 37.71845177156076 55.6350745083904))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1138|162|530|87|1|1|0.0
6641|95053|POLYGON ((37.64700694716203 55.6396724487335, 37.64702376910045 55.64416397210735, 37.65496578855699 55.64415420020528, 37.65494805793382 55.63966267956229, 37.64700694716203 55.6396724487335))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1467|467|857|100|1|1|0.0
6642|95054|POLYGON ((37.65494805793382 55.63966267956229, 37.65496578855699 55.64415420020528, 37.6629078068821 55.64414391431846, 37.66288916757158 55.63965239539593, 37.65494805793382 55.63966267956229))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|3250|601|1561|206|1|1|0.0
6643|95055|POLYGON ((37.66288916757158 55.63965239539593, 37.6629078068821 55.64414391431846, 37.67084981994169 55.64413311445225, 37.67083027194585 55.63964159733614, 37.66288916757158 55.63965239539593))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|2700|767|1645|133|1|1|0.0
6644|95056|POLYGON ((37.67083027194585 55.63964159733614, 37.67084981994169 55.64413311445225, 37.67879182650972 55.64412180060884, 37.67877136983079 55.63963028538511, 37.67083027194585 55.63964159733614))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|3191|1205|2253|217|1|1|0.0
6645|95057|POLYGON ((37.67877136983079 55.63963028538511, 37.67879182650972 55.64412180060884, 37.68673382536537 55.6441099738871, 37.68671246000059 55.63961845954528, 37.67877136983079 55.63963028538511))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1347|954|1338|93|1|1|0.0
6646|95058|POLYGON ((37.68671246000059 55.63961845954528, 37.68673382536537 55.6441099738871, 37.69467582011911 55.64409763208922, 37.6946535460756 55.63960611981173, 37.68671246000059 55.63961845954528))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1272|344|781|61|1|1|0.0
6647|95059|POLYGON ((37.6946535460756 55.63960611981173, 37.69467582011911 55.64409763208922, 37.70261780664187 55.64408477631852, 37.70259462392228 55.63959326619131, 37.6946535460756 55.63960611981173))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1052|389|706|64|1|1|0.0
6648|95060|POLYGON ((37.70259462392228 55.63959326619131, 37.70261780664187 55.64408477631852, 37.71055978855434 55.64407140656962, 37.71053569716098 55.63957989867865, 37.70259462392228 55.63959326619131))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1281|394|846|70|1|1|0.0
6649|95061|POLYGON ((37.71053569716098 55.63957989867865, 37.71055978855434 55.64407140656962, 37.7185017646305 55.64405752284474, 37.71847676456587 55.63956601727604, 37.71053569716098 55.63957989867865))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|2253|404|1148|141|1|1|0.0
6650|95062|POLYGON ((37.71847676456587 55.63956601727604, 37.7185017646305 55.64405752284474, 37.72644373267494 55.64404312514835, 37.7264178239419 55.63955162198781, 37.71847676456587 55.63956601727604))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|2466|335|1130|155|1|1|0.0
6651|95643|POLYGON ((37.61525563565715 55.64419791991671, 37.61526882654594 55.64868944565747, 37.62321177630117 55.6486817283861, 37.62319767645941 55.64419020393623, 37.61525563565715 55.64419791991671))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|1903|676|1310|118|1|0|0.0
6652|95644|POLYGON ((37.62319767645941 55.64419020393623, 37.62321177630117 55.6486817283861, 37.63115472110335 55.64867349704718, 37.63113971231029 55.6441819739742, 37.62319767645941 55.64419020393623))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|773|1520|1851|47|1|0|0.0
6653|95645|POLYGON ((37.63113971231029 55.6441819739742, 37.63115472110335 55.64867349704718, 37.63909765972626 55.64866475164257, 37.63908174198374 55.64417323003246, 37.63113971231029 55.6441819739742))|84|Москворечье-Сабурово|Южный административный округ|Старая Москва|568.0|9284762.68487|587|1609|1877|25|0|0|0.0
